time,P_gen_01_MW,P_gen_02_MW,P_gen_03_MW,P_gen_04_MW,P_gen_05_MW,P_gen_06_MW,P_gen_07_MW,P_gen_08_MW,P_gen_09_MW,P_gen_10_MW,Q_gen_01_Mvar,Q_gen_02_Mvar,Q_gen_03_Mvar,Q_gen_04_Mvar,Q_gen_05_Mvar,Q_gen_06_Mvar,Q_gen_07_Mvar,Q_gen_08_Mvar,Q_gen_09_Mvar,Q_gen_10_Mvar,V_bus_01,V_bus_02,V_bus_03,V_bus_04,V_bus_05,V_bus_06,V_bus_07,V_bus_08,V_bus_09,V_bus_10,V_bus_11,V_bus_12,V_bus_13,V_bus_14,V_bus_15,V_bus_16,V_bus_17,V_bus_18,V_bus_19,V_bus_20,V_bus_21,V_bus_22,V_bus_23,V_bus_24,V_bus_25,V_bus_26,V_bus_27,V_bus_28,V_bus_29,V_bus_30,V_bus_31,V_bus_32,V_bus_33,V_bus_34,V_bus_35,V_bus_36,V_bus_37,V_bus_38,V_bus_39,f_gen_01_Hz,f_gen_02_Hz,f_gen_03_Hz,f_gen_04_Hz,f_gen_05_Hz,f_gen_06_Hz,f_gen_07_Hz,f_gen_08_Hz,f_gen_09_Hz,f_gen_10_Hz
7.38183417549061,253.835782865307,702.522773455761,684.16623126088,658.404093518399,523.91485855026,660.401796462275,532.175273208303,541.136243555638,837.920179618537,958.711127755175,185.77571737017,163.14890464592,142.952394077401,50.2425134457641,136.172830239806,225.372693523085,192.843887367697,15.320587849128,47.8175940289685,232.223477785783,1.02574547661784,1.01828145126952,0.992295081158393,0.957766051180893,0.956235104133948,0.95702928151667,0.950512775906047,0.951987320606737,1.01916338364882,0.963389657192043,0.960033757835959,0.942895211867816,0.961981462888474,0.962901876502532,0.970660291027759,0.988597235433527,0.992683502928757,0.991090027278644,0.988585365953837,0.985235661279883,0.995129054204098,1.02071758353981,1.01951715214142,0.996788063933344,1.02734817596235,1.01702048963428,0.999729234645373,1.01716066788225,1.01848859635988,1.04938281054456,0.981010171699588,0.982370713096469,0.995942936618871,1.00985593130046,1.04749529824182,1.06237198476806,1.02668008470124,1.02433619913194,1.02964792145735,59.7512374952214,59.7504313124999,59.7505744252028,59.7517452677481,59.7518619896444,59.7520801654391,59.7520417064423,59.7512157737081,59.7528902378873,59.7479535981163
7.44078752547777,254.115362067828,702.905722688656,684.571616445062,658.449388056179,523.76688952275,660.613266324156,532.327700251735,541.230967768138,837.997893710971,956.22451488792,185.968026103702,163.191789231415,143.063790474624,50.2858915472407,136.235537465754,225.465536515635,192.931780779692,15.3721606901877,47.8500894171606,232.844501044005,1.02566192253907,1.0181911783408,0.992196043480286,0.957645980331916,0.956099963624137,0.956891762481393,0.950377146654665,0.951853155355061,1.01907448664157,0.963259796125807,0.959900828286946,0.942767634974323,0.961854352635558,0.962782031758256,0.9705609827711,0.988505847138258,0.992589902290041,0.990993912916616,0.988516236567304,0.985178787396137,0.995040245880578,1.02063548145792,1.01943549657154,0.996696224096648,1.02728073051425,1.01693336737182,0.999639897700213,1.01706629391063,1.01839376475632,1.0493252069146,0.980864047313341,0.982251143988465,0.995879597898537,1.00981206638417,1.04742451131648,1.0623096195116,1.02662137640182,1.02424447863157,1.02961901704154,59.7506641200676,59.7531981801263,59.752777826884,59.7504714063578,59.7494919045157,59.7511508599874,59.7511345721365,59.7504116917071,59.7498719762705,59.7478583566913
7.49974087546493,254.311754622625,703.910837521173,685.593157881769,658.359432123016,523.395445775396,660.707602790461,532.407172858659,541.257997266892,837.554557878019,953.914933508697,186.092305620037,163.135704111661,143.147237383818,50.2787818971335,136.386115482792,225.530667948913,192.97885114825,15.4036221454025,47.9093785558122,233.484616091762,1.02559769153396,1.01813511292869,0.99211184209667,0.95748494016215,0.95589372855546,0.956677071696284,0.950170985333656,0.951651679310365,1.01895490103768,0.96305512740152,0.959692550554629,0.942570346963526,0.961660462950316,0.962618738925496,0.970472241429458,0.988446700222377,0.99253310352248,0.990926793933959,0.988499940939086,0.985188708507912,0.994984248198294,1.02058470667375,1.01938440328653,0.996637206684413,1.02723682057425,1.01692774789968,0.9996123268158,1.01711300853634,1.01845261330196,1.0492900779423,0.980585458040146,0.982032771605049,0.99586284564895,1.00985111533815,1.04738220297386,1.06226908460504,1.02658341392792,1.02431805888081,1.02958840270987,59.7498801623007,59.754988302252,59.7541316433513,59.7492787212815,59.7476042753682,59.7500454722782,59.750097726203,59.7495354790728,59.7470965711922,59.7479780658553
7.54386738496393,254.376755697845,704.905899937059,686.589619165184,658.2385160419,523.044787238242,660.696744908242,532.421333043122,541.239911373338,836.965583657051,952.526074563759,186.135213920461,163.0402604551,143.184692660759,50.2499638919835,136.526729708676,225.559262757396,192.987879006948,15.4114935353286,47.9668117597937,233.909419092649,1.02556718995619,1.01811820203699,0.992065325125407,0.957356941600457,0.955719456666477,0.95649387050554,0.949997121327496,0.951482695104897,1.01885995469499,0.962879815791511,0.959514578427127,0.942402675596256,0.961496628137599,0.962487759760956,0.970419513747635,0.988425178204922,0.992516315578347,0.99089905932926,0.988516225738927,0.985228792112722,0.994965399312005,1.02056869510209,1.01936769604579,0.996616166306654,1.02722199305613,1.01697131222943,0.999629659100262,1.01722585070437,1.01858087528489,1.04928034916653,0.980329011898186,0.981835188610032,0.995875825868287,1.00991794703077,1.04737041807043,1.06225458550199,1.02657054831473,1.02446311586692,1.02956762203586,59.7492171853153,59.7552541984697,59.754225000372,59.7485396268816,59.7466820136212,59.7491916289181,59.7493067711803,59.7488995806642,59.7455278617525,59.7481918892534
7.58799389446293,254.365077541042,705.914083452597,687.583529475553,658.112033424101,522.704473755514,660.629158657099,532.405555395873,541.20036329738,836.274548103946,951.617798914459,186.133772653135,162.917027304108,143.197128449938,50.2102402250926,136.661352284635,225.569156215021,192.976838862979,15.4044937352783,48.0248880764368,234.223664136522,1.02555502506429,1.01812345968253,0.99203942640012,0.957245234707879,0.955559893260995,0.956324944838852,0.949838079813192,0.951328700382054,1.01877676243537,0.962717849694955,0.959350393439046,0.942248617649781,0.961346748205425,0.962372578751563,0.970385848299593,0.988424059646297,0.99252189923654,0.990893176769932,0.988550024806276,0.985285160214803,0.99496668588786,1.02057156292345,1.01936959553697,0.996615697623331,1.02722400284972,1.01704549700374,0.999673847219768,1.01738204645827,1.01875506439868,1.04928530911685,0.980080179080734,0.98164583955048,0.995904814458896,1.00999984204776,1.04737538251049,1.06225416092556,1.02657184457305,1.02465611143988,1.02955188788574,59.7485567235155,59.7544379561033,59.7534031834915,59.747971201617,59.7462289999114,59.7483882710543,59.7485555188019,59.7483259949491,59.7445920992476,59.7484832243143
7.62153494836034,254.310577258006,706.581179436538,688.229686662266,658.030479885486,522.485504350632,660.551174486399,532.379076599062,541.161951283585,835.746095821174,951.327717606975,186.106587995954,162.822490104272,143.190811520182,50.1786184978105,136.74771379612,225.566207399339,192.958259051387,15.3908519902,48.0702132834866,234.356800299412,1.02555874805134,1.01814050591753,0.992034591200665,0.95718117893238,0.955463507008669,0.95622209611691,0.949742297144843,0.951236438340318,1.01872984206753,0.962619148825682,0.959250463221205,0.942155217213392,0.96125626937799,0.96230584010463,0.970374387522593,0.988434832613696,0.992538513785308,0.990902034587955,0.988581768302482,0.985330906399577,0.994978937108167,1.02058419520469,1.01938139580026,0.996626999971293,1.02723530854625,1.01711285327315,0.999718916394081,1.01751184377811,1.01889851153952,1.04929772769011,0.979919467312408,0.981526536252783,0.995932633082281,1.010061537012,1.04738830090798,1.06226182560963,1.02658101680973,1.02481361081586,1.02954489731817,59.7480905133021,59.7531296206238,59.7522037737995,59.7476490297173,59.7461759246102,59.7478401905106,59.7480309169819,59.7479461630972,59.7443415155836,59.7487357707012
7.65507600225774,254.226568850436,707.085303513391,688.702579870394,657.974570208547,522.326184878471,660.464262095663,532.346252217878,541.121837542463,835.277832099713,951.428778085802,186.056402859551,162.733064228672,143.170502772879,50.1470712891387,136.808331842149,225.552254976415,192.931358257492,15.3689211546087,48.1041005304112,234.379166556023,1.02557422742226,1.01816913027736,0.992046036929793,0.957145994108865,0.955403363540748,0.956156911857138,0.949682592742462,0.95117940099048,1.01870354258849,0.962556549881158,0.959187202645647,0.942096648903775,0.961200122478126,0.962268368700833,0.970379668904464,0.988457316790701,0.992566973841492,0.990924418421028,0.988617720228937,0.985376603251183,0.995002015398793,1.02060653598611,1.0194028912929,0.996649874742127,1.0272560803791,1.01718561936964,0.999772122337195,1.01764076111773,1.01903955484781,1.04931776834115,0.97980722275296,0.981445563212345,0.995964495317168,1.01011843180624,1.04740944498787,1.06227710352354,1.02659795368358,1.02496669745445,1.02954325858957,59.7476797610678,59.7513419780721,59.750612033408,59.7474030684035,59.7463241203188,59.7473613240036,59.7475575166203,59.7476209051323,59.7444705213058,59.7489938573067
7.68861705615515,254.12480269729,707.37305045373,688.952627296459,657.948329465792,522.238630820876,660.378311414002,532.310999905658,541.082861464376,834.909581824022,951.934127591448,185.987836073204,162.661266339015,143.138524545871,50.1180718097322,136.839415449165,225.529809883812,192.898682343486,15.3409000559469,48.1278569983891,234.280519785412,1.02560075321636,1.01820711748033,0.992073094081216,0.957143731170617,0.955386166841991,0.956136588969086,0.949665757003628,0.951164168852736,1.01870154591817,0.962537069660447,0.959167674847298,0.942079458002852,0.96118459221124,0.96226440896526,0.970401433310222,0.988489546002287,0.992604735412743,0.990958446967586,0.988654650868098,0.985418147175973,0.995033847035461,1.02063656531548,1.01943211792821,0.996682297836891,1.02728437315729,1.01725668988319,0.999828371512891,1.01775621958255,1.01916447268631,1.04934396567032,0.979754571042389,0.981412153041663,0.99599751478038,1.01016542725924,1.04743696462772,1.06229856323349,1.02662110364206,1.02510059291719,1.02954750732659,59.7473386611453,59.7492329653594,59.7487675028514,59.7472088059767,59.7466098899336,59.7469553966703,59.7471395862557,59.7473506983188,59.7449219300067,59.7492374410916
7.72215811005255,254.017460924373,707.415863988815,688.9543842015,657.950708142761,522.228161025862,660.301603308744,532.276536711132,541.047011358313,834.672880962215,952.831520621181,185.903728685864,162.612942892709,143.097058157265,50.091778923863,136.838546980135,225.499392912776,192.861300148334,15.3077481065709,48.1370015039379,234.059823889343,1.02563741110476,1.01825311125357,0.992115688914285,0.957177312498257,0.955416371911301,0.956165921790472,0.949696135657007,0.951194875863791,1.0187256019004,0.962565346079595,0.959196554342654,0.942108023579928,0.961213930375948,0.962297089603221,0.970440278634665,0.988531074571359,0.9926508526767,0.991003489736368,0.988691657019741,0.985454322932082,0.995073802268358,1.02067358686646,1.0194684099636,0.996723756365869,1.02731931134624,1.01732206723397,0.999885010256677,1.01785055604734,1.01926478523414,1.04937538789479,0.979769803752122,0.981432080739936,0.99603081124613,1.01020095036737,1.04747017948692,1.0623257396062,1.02664975987492,1.02520593564214,1.02955774934056,59.7470741583334,59.7469956172137,59.746837225051,59.7470403857828,59.7469608598037,59.7466194568821,59.7467778817932,59.7471334470936,59.7456117879268,59.7494464567102
7.76592368582686,253.888486031081,707.102508325387,688.590623078025,657.985578465048,522.32346622998,660.223416720916,532.23607138188,541.006657437566,834.587773173605,954.51941025661,185.777674061226,162.591509413083,143.033658015752,50.0607328847177,136.792484104337,225.450350240503,192.807526473395,15.2596455350234,48.1247249151143,233.6056646722,1.02569756645854,1.01832174514004,0.992191777612415,0.957273059930252,0.955525358526178,0.956277251931713,0.949804998062072,0.951302188246239,1.01879445026758,0.96267255558704,0.959305468522858,0.942212563180276,0.961318105293605,0.962393038489102,0.970514674089912,0.988597171426098,0.99272073973158,0.991075961733504,0.988739111191486,0.985493060743193,0.995136103171565,1.02073050623948,1.01952450206603,0.99678934359564,1.027372149486,1.01739315293578,0.999955095270836,1.01793284897235,1.01934888713122,1.04942196502973,0.979891693943546,0.981537569152499,0.996073680430494,1.01023026476191,1.04752046158856,1.06236836954067,1.02669326609121,1.02528986181327,1.02957932451131,59.7468421539546,59.7442391643886,59.7444923854437,59.7468219798707,59.7473909278283,59.746272036546,59.7463869041877,59.7469228892149,59.7466913366315,59.7496353568936
7.80968926160116,253.788371934244,706.425453659954,687.876062566213,658.036470914099,522.517363529113,660.170230827689,532.201295850558,540.974225039762,834.750416164221,956.658407841662,185.641160517872,162.61726822484,142.96572539522,50.031097239718,136.706138607359,225.393795168323,192.749787665014,15.2092339168169,48.0846696484276,232.99973381215,1.02576772320863,1.01839613264274,0.99228590519737,0.957418542999587,0.955701670860315,0.956459407820025,0.949980797540291,0.95147444852795,1.01889902293369,0.962847954756034,0.959483436752531,0.942382267790386,0.961486067662754,0.962540262332319,0.970611285942689,0.988673897617804,0.992798197797118,0.991159866391038,0.98878589492952,0.985524228323935,0.995207416943814,1.02079505875814,1.01958833535248,0.996865161449152,1.02742995017385,1.01744514842199,1.00001770215841,1.01796632901304,1.01937748125008,1.04947217236024,0.980114288526183,0.981720891445791,0.99611598218986,1.01024427348823,1.04757696609524,1.0624174272153,1.02674111703584,1.02531076150973,1.02960843966705,59.746722887433,59.7420414777041,59.7426561521678,59.7465797326089,59.7476660408931,59.7460076927655,59.7460812799243,59.7467857027218,59.7477616687255,59.749699756433
7.85345483737546,253.726854285144,705.49938590991,686.933476985491,658.078033526104,522.766928882293,660.13308717722,532.169475006879,540.949413098131,835.116462809536,959.049914119547,185.504761639517,162.682893967222,142.900623544683,49.9998969844655,136.597687363611,225.334315391071,192.689828007829,15.1607203205756,48.0224720866007,232.30641575134,1.0258419115444,1.01847100604967,0.992389770708583,0.957596429489952,0.955922669615272,0.956688744662912,0.950200933413189,0.951689610149647,1.01902642106026,0.963068823162518,0.959707414690861,0.942595344835925,0.961696437704273,0.962721234124168,0.97072209758308,0.988757027170413,0.992878621881407,0.991249231873433,0.988833156662457,0.985552059411159,0.995284254858188,1.02086441436463,1.0196570097624,0.996947166518571,1.02748822336682,1.01747738802661,1.00007047853918,1.01795495590716,1.01935558965897,1.04952260132806,0.980406299667227,0.981957022401354,0.996158595828896,1.01025069604656,1.04763758807584,1.0624705764775,1.02678971668379,1.02527489893637,1.02964191961855,59.7466895116899,59.7407385242297,59.7416001569304,59.746309487433,59.7476871502775,59.7458076651316,59.7458550629724,59.7467111469762,59.7486045996718,59.7496165145399
7.89722041314976,253.704177315725,704.481744931371,685.923837015183,658.088845805887,523.019685581718,660.097253154095,532.135829704643,540.932354364636,835.609746824752,961.463477325238,185.377166773999,162.77361907966,142.844437757928,49.9640673957997,136.48936317054,225.275634479708,192.628819460616,15.1172193277047,47.9453352063628,231.598226114846,1.02591434170889,1.01854182681649,0.99249438374243,0.957785002465435,0.956159324139932,0.956934808022149,0.950436488208412,0.951919556451435,1.01916080338985,0.963305890045573,0.959947730592853,0.942823788485277,0.961921795856488,0.962913834800568,0.970837759357922,0.988842296775173,0.992957913883103,0.99133815823894,0.988882895134029,0.985582285707927,0.995363271110852,1.0209359765405,1.0197278410231,0.997031338220299,1.02754320113175,1.01749342549345,1.00011366094508,1.01791104757199,1.01929749549983,1.04957028693493,0.980725771963722,0.982213046753974,0.996203226535983,1.01025948748615,1.04770047572035,1.0625256290343,1.02683595160291,1.02519874174681,1.02967619244217,59.7467111538858,59.7405179473395,59.7414651991651,59.7460340228722,59.74741563161,59.7456639199168,59.7457068466696,59.7466884410137,59.7490585568653,59.7493765911306
7.94098598892406,253.712438886315,703.545398088776,685.017554362634,658.056714746721,523.222446711584,660.047106086877,532.095114404825,540.923633206408,836.135263230542,963.663625424807,185.265769065355,162.870798388956,142.80188743483,49.9217403978785,136.40387571542,225.22129274084,192.56811828529,15.0811140928304,47.8631635927034,230.949891880159,1.02597945046033,1.01860464274995,0.992590702025861,0.957961093908965,0.956380436675382,0.957164822334514,0.950656413044403,0.952134131743635,1.01928539554586,0.963527690302073,0.960172481778749,0.943037503427102,0.962132694110451,0.963094375846878,0.970948297517263,0.988925198502746,0.993032207493395,0.991420869494351,0.98893682726789,0.985620437335307,0.995440886431143,1.0210069158385,1.0197979314742,0.997113416661769,1.02759166241483,1.01749928171031,1.00014897571393,1.0178518190283,1.01922292743908,1.0496126771338,0.981026770583638,0.982453383002982,0.996251407118438,1.01028049096715,1.0477635107637,1.06258023927531,1.02687708353175,1.02510482221627,1.02970758179701,59.7467599690185,59.7413869125988,59.7422384443648,59.745795414522,59.7468800039578,59.7455823758437,59.7456413529806,59.746706202918,59.7490434085197,59.7489862584626
7.98475156469836,253.739431886139,702.848865278964,684.364715620929,657.981421199128,523.330736374958,659.971731196718,532.043746512643,540.923900932342,836.595859466113,965.437935814408,185.176032632837,162.955310673172,142.775958196888,49.8729268044374,136.360377076903,225.174348412449,192.509646406071,15.0538576194623,47.7867358341681,230.427948672612,1.02603250665707,1.01865641025939,0.992670791084375,0.958103670133459,0.95655759904661,0.957348919848441,0.950832451118585,0.952305909828482,1.0193850654544,0.963705591097011,0.960352626075542,0.943209096482357,0.962302332468884,0.963241266139262,0.971044356285237,0.989001252359447,0.99309808361609,0.991492274629586,0.988995595083414,0.985670387453775,0.995513363644893,1.02107412366017,1.01986415073121,0.997189114358629,1.02763125669109,1.01750211760701,1.00017898424628,1.01779617644914,1.01915343831148,1.04964781352452,0.981266942880914,0.982645591750062,0.996303783913332,1.01032122764994,1.04782417687699,1.06263192691308,1.02691104377527,1.02501767411974,1.02973283063577,59.7468160203455,59.7431712639212,59.7437577233504,59.7456427907034,59.7461709836968,59.7455811155338,59.7456686824661,59.7467521300402,59.7485710680317,59.7484665096698
8.02851714047267,253.772859945057,702.508614249227,684.069217699343,657.874182362141,523.316902980987,659.869473445105,531.98188059698,540.933325164777,836.909100055668,966.622311212435,185.111552278616,163.010962640334,142.76788745193,49.8199420133179,136.370970793975,225.137489864212,192.456338698945,15.0360850970544,47.7260965136685,230.082520358394,1.02606999452282,1.01869503340151,0.992728594242727,0.958196747219858,0.956669320651554,0.957464509346175,0.950943240323966,0.95241416116368,1.01944842699293,0.963817971052794,0.960466221324934,0.943317855588651,0.962410431016661,0.963338004772822,0.971118109370991,0.989066090353695,0.993152521808984,0.99154821938519,0.989057997152434,0.985733000640805,0.995576753382636,1.02113408140104,1.01992302021232,0.997254154884575,1.02766052379878,1.01750853704727,1.00020610484614,1.01776104905689,1.01910829869681,1.04967434656351,0.981414006066488,0.982765266585774,0.996359411919261,1.01038488166287,1.04787939347079,1.06267801515889,1.02693649144373,1.02495925329482,1.02974950331763,59.7468690080115,59.7455460818629,59.7457417270826,59.7456188280979,59.745425347737,59.7456838083867,59.7458009467693,59.746813313663,59.747739992413,59.7478507144481
8.07228271624697,253.804175970881,702.578708132292,684.171467495476,657.754265726031,523.17555585683,659.749844624165,531.914706451227,540.950975460754,837.020773334269,967.119490305641,185.074402819002,163.027291409247,142.777352565329,49.7673881103561,136.438302951591,225.113231002743,192.412328283791,15.0278729149739,47.6893215547659,229.941946092477,1.02608979882929,1.01871923785141,0.992760360452389,0.958231375512865,0.956703883246654,0.957499305007807,0.950977149384367,0.952447590831513,1.01946926000014,0.963853099162535,0.960501351646947,0.94335249188322,0.962445893736659,0.963375234405789,0.971163901618974,0.989115537842523,0.993192785911041,0.991585571983156,0.98912056086134,0.985805307338769,0.995626913676584,1.02118284923145,1.01997069971279,0.997304332298096,1.02767873115741,1.01752296833732,1.00023164951499,1.01775806067366,1.01910079186103,1.04969144529685,0.981450372989322,0.982799417492845,0.99641534597031,1.01046902161532,1.04792550666821,1.06271562614893,1.02695271998696,1.02494483238334,1.02975624024226,59.7469168430928,59.748092575439,59.7478404345629,59.7457485225188,59.7448011244991,59.7459100706892,59.7460468017222,59.7468773400725,59.7467149814223,59.7471808358596
8.12528832179433,253.83615313441,703.17675004484,684.775971462235,657.624812001492,522.864430663842,659.611391893036,531.842125000292,540.979985686953,836.86647799134,966.781489309661,185.067448237798,162.991646898396,142.810016239327,49.7139809509078,136.583214013358,225.104600665313,192.379199678429,15.0303658257545,47.683488923681,230.049011027303,1.02608927226098,1.01872834360048,0.992762316373746,0.958194591815166,0.956642975341023,0.957433971456775,0.950915876540131,0.952388437880891,1.01943771517923,0.963792911437936,0.960439535082348,0.943295702987652,0.96239193127929,0.963339833072218,0.971177651319765,0.989149189237672,0.993218849782731,0.991602914474103,0.989187804577401,0.985895085888021,0.995663787923123,1.02122072037127,1.02000746250714,0.997339339795703,1.02768566594106,1.01755223925672,1.0002594598108,1.0178021669925,1.0191476965792,1.04969890677373,0.981347543031526,0.982727950811993,0.996475919377835,1.01058522125718,1.04796318138663,1.06274540870163,1.02695970954606,1.02499322185906,1.02975098581162,59.7469712975953,59.7507657314587,59.7500160288725,59.7461088941408,59.744423348683,59.746354364046,59.7464925074691,59.7469440341197,59.7455094240674,59.7463647682306
8.1782939273417,253.868662078487,704.184424111597,685.747661585856,657.544772641208,522.471232881668,659.522635067655,531.803410860709,541.013011996861,836.442312729459,965.521658500106,185.100847485045,162.903799389781,142.860178700211,49.6825982827195,136.766706663228,225.120298846641,192.375795078936,15.0450542078489,47.7207492616599,230.420123395437,1.02606377766777,1.01871597238439,0.992727690104647,0.958085690404439,0.95648993557186,0.957272574667769,0.95076283042938,0.952239790671168,1.01935441546979,0.963640905691206,0.960284412741661,0.943150412354956,0.96225086625225,0.96323040622052,0.971147336598143,0.989150668348565,0.993217927071225,0.991589593198306,0.989234947427758,0.98597172316039,0.995669997183847,1.02123042653919,1.02001650150766,0.997342294080848,1.02767699075256,1.01758987030464,1.00028034474212,1.01788937670987,1.01924584408388,1.04969223184005,0.981115604767173,0.982557183805918,0.996519159223587,1.01069599067852,1.04797594526444,1.06275453913075,1.02695354902808,1.02510297737295,1.02973304209193,59.7470237526852,59.7524078269246,59.7513337176754,59.7466461600489,59.7446200266895,59.7469501591476,59.747066560679,59.7469889082805,59.7446515136723,59.7456140301736
8.25431019119005,253.942709069342,705.794082426046,687.253244588957,657.556648653791,521.977529859877,659.560776325746,531.857923113366,541.058532040922,835.618193237017,962.623668555492,185.216355683791,162.746502458544,142.952845640087,49.6989750301377,137.00707844246,225.192610169596,192.436707621181,15.0850343104789,47.8343959652205,231.246406009211,1.02599225284694,1.01866260038378,0.992628223220048,0.957858392715764,0.956188194509457,0.956956572820474,0.950461549195335,0.951946345186893,1.01918597086939,0.963341936881433,0.959979608795415,0.942862947325283,0.961969673444199,0.962999713336006,0.971039295164277,0.989091883577282,0.993165454713078,0.991519495736554,0.989240381410985,0.986016454199037,0.99561809615888,1.02118671838559,1.01997291056078,0.997284915977638,1.02763898729694,1.01763242701616,1.00028176259186,1.01803497119013,1.01941517682214,1.04965912757818,0.980679263363409,0.982231730629119,0.996526879794973,1.01078578474256,1.04794212321151,1.06272546847899,1.02692313421513,1.02530063289509,1.0296933488091,59.7470754838764,59.7523272212059,59.7512573534251,59.7475354616547,59.745936179227,59.7478744853714,59.7479453189009,59.7470096180066,59.7444833180258,59.7447777814459
8.3112079709191,254.033675077159,706.751590880685,688.121274562545,657.669740741912,521.800795900353,659.742687085255,532.00449414408,541.090704753793,835.051619131881,960.039436224299,185.345669875214,162.643690367261,143.027390426968,49.7643113331863,137.107730284507,225.280489036679,192.531704009352,15.1248972632669,47.9422934671265,231.951778983793,1.02592067340137,1.01860015912821,0.992531449382905,0.957680272064176,0.955963218170654,0.956722644421612,0.95023685630736,0.95172670710907,1.01905564230313,0.963120202275501,0.959753520594969,0.942648468714993,0.961758560880917,0.962817998422197,0.970926602398944,0.989006765046096,0.993091238434315,0.991436487791135,0.989187427556111,0.985980824823531,0.995536704094992,1.02111277829513,1.01989983348458,0.99719984465719,1.02759511025286,1.01763835299981,1.00025310558395,1.0181173321204,1.01951584134321,1.04961939051577,0.980371354068036,0.981998845081995,0.99648243613533,1.01076970137619,1.04787906133137,1.06267343516039,1.02688701246762,1.02542523588577,1.02965979475223,59.7470675441743,59.7504755512276,59.7497791821134,59.7481448661439,59.7475163589942,59.7484465134144,59.7484935944268,59.7469932140935,59.7452437032799,59.7443884814807
8.36810575064815,254.154930107909,707.190259008137,688.498212357119,657.858433548998,521.887540836111,660.037731242267,532.236472197854,541.124974015995,834.738817530945,957.539477234986,185.501357811227,162.59451230838,143.100008995015,49.872821662029,137.096115151337,225.391317349603,192.658930012543,15.1689743129719,48.0422623019241,232.598672664915,1.02584306426702,1.0185240119686,0.992431417291125,0.957537558026444,0.955796116696099,0.956551026570307,0.950069682942548,0.951562213411293,1.01895202124231,0.96295725732537,0.959587234781944,0.942489275265199,0.961600356342661,0.962671849111602,0.970806088658085,0.98889624744539,0.992994247204716,0.991337714439224,0.989084093350834,0.985877169315704,0.995428133851673,1.02101196103849,1.01980026064067,0.997088416642019,1.02754229568881,1.01760624725037,1.00019316530599,1.01813574496829,1.01954724345392,1.04957051989922,0.980166093212656,0.98183883660627,0.996393210723457,1.01066514593995,1.04779128083584,1.06260105106738,1.02684273749504,1.02547626098102,1.02962944621915,59.7469833004759,59.7476532877248,59.7475474343346,59.7485591502997,59.7492038982795,59.7487321415418,59.7487794697452,59.7469486676908,59.7465701754504,59.7442184989404
8.4250035303772,254.289347500257,707.009323992403,688.312519137896,658.096428795467,522.245567852842,660.386157815272,532.517852446334,541.166740802771,834.782803383623,955.41879397126,185.674562708625,162.625379198697,143.167837356465,50.0143835255613,136.967567259357,225.517235026808,192.80140181403,15.2152289623348,48.1237332680465,233.101433540908,1.02576715684333,1.01843879312071,0.992337532289616,0.957449746255475,0.955712058335483,0.956467904156751,0.949985449906477,0.951477838218889,1.01889086794988,0.962878003019654,0.959506109297654,0.942409376733699,0.961518650049263,0.962581440244419,0.970690927703925,0.988770860738825,0.992881847548432,0.991231346789891,0.988938198852077,0.985711927893347,0.995303858072092,1.02089569328582,1.01968518809408,0.996961589706857,1.02748299479467,1.01752770000432,1.00010039502342,1.01806653901117,1.01948222871958,1.04951567093771,0.980097720887219,0.981778769657051,0.996265757533349,1.01047706122531,1.04768965090823,1.06251584284719,1.02679221692873,1.02542239704785,1.02960637175286,59.7468006455589,59.7446677601834,59.7451933181404,59.748684623262,59.7505544710069,59.7486241596084,59.7486938154599,59.7468670294316,59.7480808964434,59.7442480510429
8.48190131010625,254.407552181612,706.293115630805,687.65276090054,658.352416215433,522.809915010635,660.708101781882,532.792541367325,541.219417748695,835.192450063509,953.846274878476,185.851044571741,162.728647848849,143.229643672059,50.169022871521,136.745258850631,225.643976469321,192.935242525899,15.2595958061733,48.1702117036193,233.429378347434,1.02569910868703,1.01835165473203,0.992257749648645,0.957420952690291,0.955712597381348,0.956474371232075,0.949985646433762,0.951475243985979,1.01887416024206,0.962883381803747,0.9595111978722,0.942410189792004,0.961515267785113,0.962551379499239,0.970593357459354,0.988645852552916,0.992766462432871,0.991128270401874,0.988769469909905,0.985508669201347,0.995180372433682,1.02078029823355,1.01957050464629,0.996835228212225,1.02742210675059,1.01740925298535,0.999983860479327,1.01791352771091,1.01932369250827,1.04945962115181,0.980163834843244,0.98181631981168,0.996117182505819,1.01023348705267,1.04758933559019,1.06242906377761,1.02673941621368,1.02526461482556,1.02959190561538,59.7465213302946,59.7423413994053,59.7433433043841,59.7484715124523,59.7511708600179,59.7481026891895,59.7482034663422,59.7467317912931,59.7493218899891,59.7444375134547
