time,P_gen_01_MW,P_gen_02_MW,P_gen_03_MW,P_gen_04_MW,P_gen_05_MW,P_gen_06_MW,P_gen_07_MW,P_gen_08_MW,P_gen_09_MW,P_gen_10_MW,Q_gen_01_Mvar,Q_gen_02_Mvar,Q_gen_03_Mvar,Q_gen_04_Mvar,Q_gen_05_Mvar,Q_gen_06_Mvar,Q_gen_07_Mvar,Q_gen_08_Mvar,Q_gen_09_Mvar,Q_gen_10_Mvar,V_bus_01,V_bus_02,V_bus_03,V_bus_04,V_bus_05,V_bus_06,V_bus_07,V_bus_08,V_bus_09,V_bus_10,V_bus_11,V_bus_12,V_bus_13,V_bus_14,V_bus_15,V_bus_16,V_bus_17,V_bus_18,V_bus_19,V_bus_20,V_bus_21,V_bus_22,V_bus_23,V_bus_24,V_bus_25,V_bus_26,V_bus_27,V_bus_28,V_bus_29,V_bus_30,V_bus_31,V_bus_32,V_bus_33,V_bus_34,V_bus_35,V_bus_36,V_bus_37,V_bus_38,V_bus_39,f_gen_01_Hz,f_gen_02_Hz,f_gen_03_Hz,f_gen_04_Hz,f_gen_05_Hz,f_gen_06_Hz,f_gen_07_Hz,f_gen_08_Hz,f_gen_09_Hz,f_gen_10_Hz
4.6,247.351703756075,699.116547944868,672.467955226755,653.081287777324,517.000831090211,646.129592259651,525.642924299349,535.987002972589,821.976061584571,950.428163727632,178.514912699129,156.181006134726,138.262519514268,44.6483572851586,137.308286791655,221.894822979878,188.546425730396,13.8484989501495,43.6264605463692,226.717416179949,1.02689605827877,1.02001636847887,0.994474478841258,0.960052597566917,0.958758923942419,0.959595316341463,0.95342802837174,0.954598054933796,1.02020736126312,0.96572017956356,0.962489432350388,0.945223118077002,0.964270253847802,0.965187478969499,0.973078435470939,0.991036629466641,0.995069514354988,0.993421669952863,0.990603423502504,0.98746371546703,0.997578791985136,1.02295922880272,1.02167601201242,0.999263314045022,1.02837961261063,1.01926632725051,1.00205371688495,1.01980243413462,1.02109225024953,1.04990011547966,0.982000168598438,0.984100174512591,0.997200212628982,1.01230027940181,1.04940027691297,1.06360025910656,1.02750014055275,1.02650029866752,1.03000002909082,59.9999980005354,59.9999981762048,59.9999981801534,59.9999984404401,59.9999987002802,59.9999983765494,59.9999983332573,59.999998077282,59.9999983633399,59.9999972536661
4.8,247.351770828622,699.116582010262,672.467998080999,653.081418465285,517.00096791911,646.129686955253,525.642992786654,535.987047740087,821.976154819384,950.426672038401,178.515038261878,156.181017635836,138.262558707684,44.6484329118737,137.308229942442,221.894889930756,188.546491638646,13.8485314309442,43.6264872170325,226.717806900878,1.02689600216964,1.02001630112917,0.994474405900021,0.960052520990249,0.958758844072619,0.959595235903772,0.953427948494341,0.954597975576877,1.02020730671591,0.965720101898232,0.962489353459687,0.945223041419898,0.964270176474204,0.965187401373385,0.973078355722811,0.991036548188152,0.995069435779085,0.993421593108177,0.990603335608076,0.987463620095786,0.997578715664867,1.02295915941153,1.02167594322,0.999263233400319,1.02837956219265,1.01926625625825,1.00205364302459,1.01980235557567,1.02109217097422,1.0499000704765,0.982000088685137,0.984100103396716,0.997200134509729,1.01230017458013,1.04940021657302,1.06360020627108,1.02750009585228,1.02650022168841,1.03000001065302,59.9999975976381,59.9999975172211,59.9999975486167,59.9999976961347,59.9999977686644,59.9999976558856,59.9999976725266,59.9999975913278,59.9999976701421,59.9999973475379
5,247.351778902653,699.11650188425,672.467931564987,653.081359846261,517.000904320678,646.129640492526,525.642981938161,535.987028948923,821.976107405285,950.427160250795,178.515007497065,156.181001924966,138.262523106021,44.6484033334084,137.308233612401,221.894869242352,188.546471541768,13.8485139754576,43.6264639413944,226.717706642755,1.0268960145823,1.02001631100523,0.994474417223659,0.960052535645927,0.958758861315699,0.959595253356095,0.953427966389587,0.954597993560007,1.02020732051321,0.965720116662804,0.962489369228628,0.945223056334965,0.964270191109533,0.965187415656207,0.973078368071919,0.991036559753809,0.995069446651969,0.993421604291702,0.990603346517839,0.987463632193641,0.997578725765509,1.02295916739932,1.02167595085208,0.99926324463335,1.0283795652573,1.01926626190615,1.00205365092448,1.01980235927223,1.02109217363606,1.04990007487768,0.982000106107823,0.98410011292559,0.997200141593193,1.01230018759727,1.0494002221971,1.06360020904575,1.02750009537395,1.02650022132615,1.03000001505292,59.9999970755476,59.9999969892977,59.9999969978545,59.99999678227,59.9999966362559,59.9999968539195,59.999996875535,59.9999970433466,59.9999968972871,59.9999975936486
5.2,247.351656604875,699.116435521934,672.46785503759,653.081188428021,517.000715967258,646.129499030244,525.642859321042,535.986961214074,821.975970634932,950.428952493987,178.514869597349,156.180961088579,138.262446044673,44.6483129321579,137.308286930762,221.894791721513,188.546387503464,13.8484679976145,43.6264117303303,226.717290853853,1.02689607310375,1.02001637327705,0.994474484281604,0.960052605438146,0.958758934473322,0.959595326661747,0.953428040654469,0.954598067928085,1.02020737541483,0.965720184912018,0.962489439565689,0.945223124439232,0.964270259603533,0.965187485745001,0.973078442204022,0.991036636030198,0.995069519212646,0.99342167527576,0.990603428982638,0.987463722580617,0.997578797705021,1.02295923211458,1.02167601480873,0.999263320521503,1.02837960592073,1.01926632162466,1.00205371591215,1.01980242192262,1.02109223538484,1.04990011325307,0.982000172927207,0.984100167951921,0.997200212420721,1.01230028727474,1.04940027707178,1.06360025416642,1.02750012757677,1.02650027716797,1.03000003403028,59.9999967768127,59.9999968529989,59.9999968102097,59.9999965020355,59.9999962744658,59.9999965270838,59.9999964993639,59.9999967916499,59.9999965915086,59.999997498469
5.4,247.351556576458,699.116424566792,672.467823089909,653.081112914575,517.000602777008,646.129388685334,525.642744940167,535.986920083531,821.975873905732,950.430047222913,178.514781571599,156.180926952014,138.262395755818,44.6482630400041,137.308323791856,221.894742674046,188.546332156616,13.8484408279204,43.6263762212271,226.717048499354,1.02689610770232,1.02001640878971,0.994474522236222,0.960052642879384,0.958758972595759,0.959595364548279,0.953428079625029,0.954598107196571,1.02020740584764,0.965720220000395,0.962489475853903,0.945223159715769,0.964270295227724,0.965187523428349,0.973078485165947,0.991036681441232,0.995069561779875,0.993421716419394,0.990603478790477,0.987463777779471,0.997578841795569,1.02295927256461,1.02167605495818,0.999263366194301,1.02837962828389,1.01926635599131,1.00205375368929,1.01980245792278,1.02109227070639,1.04990013377629,0.982000203069727,0.984100193879328,0.99720025569406,1.01230034888641,1.04940031154449,1.06360028289982,1.02750014493863,1.02650030844747,1.03000004493453,59.9999968916552,59.9999969366754,59.9999969238769,59.9999968917011,59.9999968342191,59.9999968350394,59.999996829757,59.9999969069101,59.9999968817606,59.9999969707003
5.6,247.351615116163,699.11642692483,672.467842987355,653.081166555036,517.000672317467,646.129437605134,525.642790857016,535.986942166934,821.975918890315,950.429187296705,178.514848384733,156.18092841309,138.262409407072,44.6483028230546,137.308297568272,221.894777627343,188.546374743555,13.8484605714727,43.6263817841338,226.717285354541,1.02689607298735,1.02001636505106,0.99447447567729,0.960052594614528,0.958758922576198,0.959595314136477,0.953428029829561,0.954598057827635,1.02020737254956,0.965720170556864,0.962489425919906,0.945223111123731,0.964270246107856,0.965187474514249,0.973078435591647,0.991036631179701,0.995069512284578,0.993421667818333,0.990603426336695,0.987463722064413,0.997578794335487,1.02295922904738,1.02167601202395,0.999263316276891,1.02837959383656,1.01926630825598,1.00205370550659,1.01980240315898,1.02109221473222,1.04990010197365,0.982000152428297,0.98410014654129,0.997200208464928,1.01230028895028,1.04940027288597,1.06360025019644,1.02750011401792,1.02650025228838,1.03000003361826,59.9999970886698,59.999997060254,59.999997119833,59.999997343298,59.9999975468488,59.9999973442619,59.999997363197,59.9999971022086,59.9999973509435,59.9999964087316
5.8,247.351710351303,699.116454800384,672.467910813734,653.081268259478,517.000829901429,646.129609627864,525.642925143997,535.986992452567,821.976069432884,950.427105841844,178.515020503649,156.180950713562,138.26246226021,44.6483923317203,137.308231832502,221.89486903098,188.54647250544,13.8485088264273,43.6264110403885,226.717837201948,1.026895992815,1.02001626693313,0.99447437043028,0.960052485812018,0.958758810108635,0.959595201018126,0.95342791750285,0.954597946224711,1.02020729587712,0.965720060489102,0.962489314400275,0.945223002574656,0.9642701363519,0.965187364184139,0.973078321530697,0.991036514623731,0.995069398679837,0.993421556823728,0.990603304249999,0.987463591831319,0.997578682750079,1.0229591259017,1.0216759098251,0.999263199910005,1.02837951915837,1.01926620133237,1.00205359633999,1.01980228110015,1.02109209054269,1.04990003461562,0.982000042538429,0.984100045008772,0.997200098244969,1.01230014810996,1.0494001817517,1.06360017074988,1.02750004817903,1.02650012972737,1.0300000074973,59.9999970137363,59.9999971171494,59.99999715999,59.9999973820508,59.9999975994238,59.9999973984851,59.99999737674,59.9999970829008,59.9999974159979,59.9999962897149
6,247.351700554906,699.116514846939,672.467974281693,653.081343283498,517.000904211142,646.129694302027,525.642970638167,535.987012498524,821.976161224116,950.425740281831,178.515142162472,156.180953757026,138.262491130006,44.6484463067345,137.30818519842,221.894932293242,188.546524190516,13.8485378708648,43.6264253120774,226.718229549825,1.02689593631717,1.02001619402533,0.994474290836531,0.960052400757233,0.958758721126519,0.959595111130572,0.953427829190515,0.954597858876376,1.02020723837608,0.965719972463716,0.962489225498837,0.945222916093406,0.964270048964186,0.965187277651906,0.97307823504929,0.991036427352383,0.995069313340132,0.993421473317022,0.990603212129879,0.987463494632401,0.997578600041002,1.02295904944335,1.0216758336106,0.999263113093295,1.02837946126722,1.01926611980663,1.00205351367029,1.01980218767851,1.02109199520566,1.04989998408365,0.981999949723584,0.984099960844054,0.997200013153713,1.01230004373813,1.04940011409145,1.06360010776474,1.02749999562996,1.02650003464501,1.02999998856707,59.9999967906062,59.9999969596199,59.9999969332847,59.9999969565657,59.9999969692362,59.9999968912535,59.9999968787639,59.9999968502731,59.999996946735,59.9999966894501
6.2,247.351639219805,699.116514291062,672.467948801314,653.08130093733,517.000834829068,646.129592335022,525.642903088367,535.986980024409,821.976082904343,950.426281215821,178.515107441061,156.180926040231,138.262455380143,44.6484127518906,137.308186285269,221.894911051558,188.546488948069,13.8485187627797,43.6264032338087,226.718137790389,1.0268959491383,1.02001620263411,0.99447429865383,0.960052406834421,0.958758727140604,0.95959511673654,0.953427836231193,0.95459786646919,1.02020724743864,0.965719975971806,0.962489229862569,0.945222920180299,0.964270052933431,0.96518728310227,0.973078243055861,0.991036436331005,0.995069321916572,0.993421481791077,0.990603218628921,0.987463502171832,0.997578609533558,1.02295905779093,1.021675841252,0.999263122398361,1.02837946216171,1.01926612557889,1.00205352064797,1.01980219426882,1.02109200135248,1.04989998707399,0.9819999484059,0.984099957888299,0.997200015146028,1.01230005185936,1.04940012063488,1.06360010837857,1.02749999286002,1.02650003832251,1.02999999229844,59.9999967023506,59.9999966602148,59.9999966353857,59.9999964568062,59.9999963288378,59.9999964235318,59.9999964609083,59.9999966634554,59.9999964504813,59.9999972135907
6.4,247.35159631116,699.116409185386,672.467836457838,653.081156041613,517.000695216376,646.129446251096,525.642807555838,535.986927289488,821.97592092577,950.428012208269,178.514968427255,156.18089282999,138.262381893729,44.6483271702105,137.308221627156,221.894836548951,188.546413008731,13.8484720979393,43.6263609145385,226.717717929955,1.02689600773967,1.02001626761508,0.994474368925803,0.960052482254614,0.958758807332648,0.959595197444107,0.953427917205263,0.954597947230257,1.02020730505292,0.965720051699844,0.962489307623751,0.945222995365551,0.964270128436611,0.96518735877648,0.973078318949109,0.991036512834861,0.995069396430515,0.993421555175656,0.990603296220688,0.987463584689919,0.997578681849064,1.02295912321424,1.02167590590345,0.999263198514441,1.02837950601423,1.01926619217668,1.00205359030002,1.01980226916874,1.0210920766958,1.04990002734383,0.982000026449719,0.984100022156225,0.997200081609554,1.01230014028658,1.04940017666111,1.06360015543035,1.02750002782682,1.02650010968287,1.03000001170912,59.9999968074551,59.9999966331603,59.9999966461217,59.9999964652174,59.9999963167284,59.9999965203322,59.9999965300785,59.9999967513935,59.999996506764,59.999997396483
6.6,247.351554521689,699.116329724547,672.467760425944,653.081079424157,517.000605653041,646.129398984724,525.642750506798,535.986901634543,821.97585394898,950.429067915013,178.514878836352,156.180877835748,138.262339557617,44.6482786555963,137.308255015504,221.894793558057,188.546371644895,13.8484467719686,43.6263360916713,226.717451685917,1.02689604452625,1.02001630930755,0.994474415347728,0.96005253348095,0.958758862125049,0.959595252756212,0.95342797224288,0.954598001936574,1.02020734288318,0.965720104113992,0.962489361218479,0.945223047228509,0.964270180563321,0.965187410567554,0.973078370372892,0.991036564523475,0.995069446006408,0.993421603821254,0.990603351315296,0.987463644232186,0.997578730432616,1.02295916745971,1.02167594999767,0.999263249862559,1.02837953594732,1.01926623470742,1.00205363565444,1.01980231472384,1.02109212213458,1.04990005321468,0.982000082248324,0.984100068306612,0.997200130384745,1.01230020539107,1.04940021494396,1.06360018988582,1.0275000529667,1.02650015249165,1.03000002414972,59.9999970662197,59.9999970733903,59.9999970727238,59.9999970627169,59.9999969914799,59.9999970687431,59.9999970433334,59.999997089903,59.9999970971302,59.9999971604837
6.8,247.351551457088,699.116388613245,672.467812766705,653.081147036618,517.000650495272,646.129447947385,525.642778958222,535.986920849561,821.975934096627,950.428341882266,178.514932125227,156.180883498033,138.262364022814,44.648313800014,137.308247756943,221.894829443489,188.546405901444,13.8484676119389,43.6263513705041,226.717638599366,1.02689601842794,1.02001627878031,0.994474382856134,0.96005249765928,0.958758823365432,0.959595213537778,0.95342793330761,0.954597963273701,1.02020731627998,0.965720067051116,0.962489323300108,0.945223010666591,0.964270143951169,0.965187374827448,0.973078337084138,0.991036532031518,0.995069413155698,0.993421570913383,0.99060331981035,0.98746361184285,0.997578700895586,1.02295914180892,1.02167592469871,0.999263217923093,1.02837951459895,1.01926620278467,1.00205360352996,1.0198022772747,1.02109208402437,1.04990003244322,0.982000041309271,0.984100034611547,0.997200103398944,1.01230017191344,1.04940019396369,1.06360017285404,1.02750003565154,1.02650011547647,1.03000001536847,59.9999974014093,59.9999975642079,59.9999975490622,59.9999976757982,59.9999977977184,59.9999976179755,59.9999976273836,59.9999974464539,59.9999976643867,59.9999968746408
7,247.351635601085,699.116493040277,672.467921468084,653.081253409706,517.000794226994,646.129550406102,525.642880214927,535.986967238916,821.976052590383,950.426604004559,178.515068440553,156.18090040079,138.262420542627,44.6483917570836,137.308198128879,221.89490870518,188.546485089778,13.8485099930741,43.626390779276,226.718083009871,1.02689595624669,1.02001620691792,0.994474304452351,0.960052411951178,0.958758731813902,0.959595121072729,0.953427841437793,0.954597872006533,1.02020725338583,0.965719978831782,0.962489233321649,0.945222923604943,0.964270056456391,0.965187288393927,0.973078252465676,0.991036447522819,0.995069330944954,0.993421489705726,0.990603231271999,0.987463516691727,0.997578622105198,1.02295907109446,1.02167585450808,0.999263134172444,1.02837946254138,1.01926612990045,1.00205352701442,1.01980219807122,1.0210920047056,1.04989998472885,0.981999947305251,0.984099954520679,0.997200025121378,1.01230006852179,1.04940013387629,1.0636001210304,1.02749999151279,1.02650004013024,1.02999999452654,59.9999975842662,59.9999976378287,59.9999976577053,59.9999978165957,59.9999980358579,59.9999978037754,59.9999978210307,59.9999975885552,59.9999977626535,59.9999969586905
7.2,247.351705785689,699.116502739613,672.467948201208,653.081308609673,517.000886269075,646.129635110145,525.642948605222,535.986996977304,821.976092731352,950.425665115394,178.515143676094,156.180912257105,138.26244636143,44.6484330551178,137.308156683729,221.894955589541,188.546529520126,13.8485290925897,43.6264148003292,226.718320588858,1.0268959222332,1.0200161674407,0.994474261342711,0.960052366878924,0.958758685068769,0.959595074091182,0.953427794558363,0.954597825339119,1.02020722074141,0.965719933388747,0.962489187163801,0.94522287869726,0.964270011070276,0.965187242515363,0.973078204086362,0.991036397727015,0.99506928390166,0.993421443895978,0.990603175905217,0.987463455782541,0.997578574659449,1.02295902769751,1.02167581132675,0.999263084470449,1.02837943352941,1.01926609100087,1.00205348478895,1.01980215842347,1.02109196560729,1.04989995840798,0.98199990240857,0.984099913443558,0.997199975179294,1.01230000064326,1.04940009651506,1.06360008791119,1.02749996580044,1.02650000389378,1.02999998341546,59.9999974855357,59.999997414004,59.9999974385434,59.9999975239236,59.9999975635565,59.9999975300589,59.9999975182463,59.9999974815376,59.9999974613947,59.9999974446088
7.4,247.351652162973,699.116439378287,672.46787510248,653.081282109523,517.000826534578,646.129588382194,525.642906244163,535.986973423796,821.976032770864,950.42648009594,178.515079576927,156.180902478011,138.262416376578,44.6483964221191,137.308168403403,221.894929632246,188.546493235108,13.8485068871535,43.6264017642635,226.718114272482,1.02689595084054,1.02001620000586,0.994474296738691,0.960052406171941,0.958758727509,0.959595117004904,0.953427837214055,0.954597867717221,1.0202072500048,0.965719974151462,0.962489228805655,0.945222918905179,0.964270051391189,0.965187281963972,0.973078241346844,0.991036434362226,0.995069320266958,0.993421480079272,0.990603210950066,0.987463492441904,0.997578609402241,1.02295905952888,1.02167584254811,0.999263120896248,1.02837945708576,1.01926612507642,1.00205351965291,1.0198021972654,1.02109200501555,1.04989997974866,0.981999946248912,0.984099950329642,0.997200005239194,1.012300039214,1.04940012486653,1.0636001106235,1.02749998513629,1.02650004234318,1.02999999306558,59.9999973566372,59.9999973166474,59.9999972845432,59.999997158856,59.9999969863714,59.9999971346591,59.999997145198,59.9999973475336,59.999997166744,59.9999979487398
7.6,247.351559885592,699.116399593761,672.467800913124,653.081170500502,517.000684820995,646.129431281088,525.642802218558,535.986921339983,821.975925469582,950.428205909132,178.514937832663,156.180876080883,138.262361670613,44.6483163003407,137.30821859656,221.894861212381,188.546414872433,13.8484661942648,43.6263706602004,226.717675889521,1.0268960136099,1.02001627352445,0.994474376289916,0.960052489215709,0.958758813836222,0.959595203772467,0.953427923806998,0.954597953920226,1.02020731031395,0.965720057758311,0.962489313840911,0.945223001569278,0.964270134865807,0.965187366131571,0.973078328752001,0.99103652380028,0.995069406421784,0.993421564198044,0.990603304318246,0.987463592351266,0.997578695628377,1.02295913962399,1.02167592161019,0.999263210345044,1.02837951102325,1.01926620204452,1.00205360014709,1.01980228233682,1.02109209078375,1.04990002822245,0.982000029058292,0.98410002517274,0.997200088081282,1.01230014737268,1.04940019624668,1.06360017140862,1.02750003168841,1.02650012535256,1.0300000135887,59.9999974902806,59.9999974759013,59.9999974277064,59.999997165456,59.9999970020713,59.9999971717994,59.9999972013723,59.9999974465438,59.9999972301317,59.999998070588
7.8,247.35155960173,699.11639751567,672.467789313876,653.081087146694,517.000609105253,646.129355588755,525.642748089612,535.986905914658,821.97585938246,950.429144053804,178.514851845308,156.180862215949,138.262335286379,44.6482726076498,137.308256677767,221.894821938869,188.546374959447,13.8484457055697,43.6263587625919,226.717423040967,1.02689605067692,1.02001631995391,0.99447442671387,0.960052540249222,0.958758865602354,0.959595255689214,0.953427975371753,0.954598005165223,1.02020734543231,0.965720108473835,0.962489365161639,0.94522305171724,0.964270185771067,0.965187418226124,0.973078385308093,0.991036582716825,0.995069462876887,0.993421618645696,0.990603368463884,0.98746366113741,0.997578752564618,1.02295919307024,1.02167597470693,0.999263269312667,1.02837954676032,1.01926625425955,1.00205365387385,1.01980234200214,1.02109215156664,1.04990005902019,0.982000078071628,0.9841000709802,0.997200146658125,1.01230022229436,1.04940024439308,1.06360021494912,1.02750006360781,1.02650018562666,1.03000002560579,59.9999977878282,59.9999977391945,59.9999977457199,59.999997686745,59.9999976607272,59.9999977192445,59.999997711062,59.9999977541264,59.999997677179,59.999997791618
8,247.351623461372,699.116412089277,672.467824100862,653.081156668425,517.000673003593,646.129449314364,525.64280331286,535.986941217446,821.975907406277,950.42847254314,178.514894439868,156.180878343188,138.262363369395,44.6483090702735,137.308248130355,221.894855070855,188.546412158674,13.8484642374914,43.6263813864639,226.717567302478,1.02689603058096,1.02001630060476,0.994474406569892,0.960052519220904,0.958758843185092,0.959595233268805,0.953427952276976,0.954597981889754,1.02020732721745,0.965720088008116,0.962489343884439,0.945223031241378,0.964270165307503,0.965187397391742,0.973078363868038,0.991036560972151,0.995069442069755,0.99342159788945,0.990603347211454,0.987463638296013,0.997578731895848,1.02295917502606,1.02167595716455,0.999263247598401,1.02837953600058,1.01926623878638,1.0020536361675,1.01980232723037,1.02109213757117,1.04990004687206,0.982000058823637,0.984100055140935,0.997200130123054,1.01230019784766,1.04940023000345,1.0636002054833,1.02750005617387,1.02650017443807,1.03000001917745,59.9999979658478,59.9999979656399,59.9999979989727,59.999998234669,59.9999983502248,59.9999982180305,59.9999982039157,59.9999979941966,59.9999981531678,59.9999974721627
8.2,247.351666541907,699.116456719181,672.467877934163,653.081291171436,517.000816657017,646.129579912135,525.642911576183,535.986981425819,821.976034498769,950.426987232374,178.515010699816,156.180905975363,138.262419792281,44.6483835778884,137.308202269106,221.89492896946,188.546484280033,13.8485026121973,43.6264185581075,226.717929434495,1.02689597904677,1.02001624232781,0.994474343948197,0.960052454304052,0.95875877556845,0.959595165423422,0.953427884087476,0.954597913816191,1.02020727836022,0.96572002384478,0.962489278165202,0.945222967477188,0.964270101043495,0.965187331984085,0.973078295123215,0.991036490369149,0.995069374148321,0.993421531534808,0.990603271665555,0.987463556324843,0.997578665262706,1.02295911498858,1.02167589755014,0.999263177309969,1.02837949591557,1.01926617926577,1.00205357335031,1.01980226150621,1.02109207167841,1.04990000931332,0.981999995203568,0.984100000701828,0.997200064195092,1.01230010808741,1.04940017936689,1.06360016205141,1.02750002340238,1.02650011221228,1.0300000024115,59.9999979466178,59.9999980347784,59.9999980358792,59.9999982323741,59.9999984163645,59.9999981931811,59.999998211465,59.9999979894508,59.9999982103264,59.9999974765645
8.4,247.351682931,699.116508166721,672.467920562826,653.08132538679,517.000892638905,646.129609248561,525.642952606185,535.986994858956,821.976099861289,950.426238629317,178.515074301518,156.180915621562,138.262448778595,44.648415756947,137.308169201326,221.894968562085,188.546513172434,13.8485207763666,43.6264372868774,226.718122985666,1.02689595186932,1.02001621037951,0.994474308833251,0.960052416405771,0.958758735446556,0.95959512495828,0.953427843887792,0.954597873880214,1.02020725091291,0.965719985395467,0.962489238895102,0.94522292941749,0.964270062729797,0.965187293691498,0.97307825654372,0.99103645134469,0.995069336446967,0.993421494620303,0.990603228375971,0.987463508553352,0.997578629244878,1.02295908283993,1.02167586517421,0.99926313869984,1.0283794725726,1.01926614542419,1.00205353801244,1.01980222403204,1.02109203402153,1.04989998875135,0.981999954362723,0.984099966808942,0.997200025187892,1.01230005472349,1.04940015272292,1.06360013640916,1.02750000357376,1.02650007634495,1.02999999330834,59.9999978187584,59.999997856341,59.999997838313,59.999997781135,59.9999978234752,59.9999977765698,59.9999977857568,59.9999978092641,59.9999978028874,59.9999978165527
8.6,247.35167618003,699.116493447121,672.467900060276,653.081261209494,517.000815837328,646.129538997779,525.642892665084,535.986980087948,821.976024444555,950.427000858482,178.515013843083,156.180902063182,138.262422327386,44.6483745645045,137.308188995418,221.894937050465,188.546470255599,13.8484994562819,43.6264231910528,226.717933135401,1.0268959792206,1.02001624228482,0.994474342819381,0.960052451070274,0.958758771235344,0.959595160843611,0.953427879890795,0.954597909799777,1.02020727652437,0.965720019585384,0.962489273818931,0.945222963353894,0.964270096985294,0.965187328617706,0.973078293444998,0.991036489323128,0.995069373460473,0.993421530722365,0.990603267503376,0.987463550522385,0.997578665546812,1.02295911605056,1.02167589772178,0.999263176586278,1.02837949501591,1.01926617997993,1.00205357340955,1.01980226433562,1.02109207506002,1.04990000973111,0.981999987861998,0.984099996309721,0.997200058927558,1.01230010005906,1.04940018195977,1.06360015926469,1.02750002179702,1.02650011644671,1.03000000214968,59.9999976757102,59.9999975843397,59.9999975771111,59.9999974153084,59.9999972290037,59.9999974268079,59.9999974230466,59.9999976313403,59.9999973946699,59.9999981544476
8.8,247.351624876918,699.116415772837,672.467816383459,653.081182625181,517.000679464963,646.129443085226,525.64281585545,535.986943950049,821.975900338935,950.428524190316,178.514887031013,156.180883794445,138.262371919331,44.6483043200688,137.308237566961,221.894873389624,188.546402540579,13.8484617263306,43.6263932964443,226.717538690037,1.02689603507281,1.02001630829968,0.994474414566644,0.960052527829436,0.958758852214458,0.959595242485181,0.953427961017296,0.954597990407265,1.02020733203553,0.965720097804656,0.962489353487524,0.945223040610269,0.964270174802219,0.965187406159715,0.973078371183978,0.991036567771628,0.995069449931143,0.993421605797865,0.990603349862642,0.987463639391214,0.997578739436527,1.02295918334655,1.02167596430808,0.999263254494016,1.02837954354003,1.01926625039029,1.00205364604322,1.01980234381359,1.02109215546998,1.04990005311388,0.98200006933336,0.984100066896629,0.997200131937162,1.01230019702871,1.04940024069399,1.06360020972707,1.02750006319528,1.02650019441427,1.03000002070852,59.9999976405044,59.9999975467039,59.9999975382064,59.9999974354614,59.9999972679504,59.9999974475867,59.9999974649303,59.9999976159993,59.9999974320057,59.9999981488531
9,247.351575196447,699.116376884887,672.46776595682,653.081136221137,517.000639508398,646.129397938804,525.642790288124,535.986918619635,821.975866796954,950.429281138358,178.514821405023,156.180879354689,138.26235331687,44.6482742622428,137.308259095766,221.894845318555,188.546373741885,13.8484469950142,43.6263793284827,226.717335740049,1.02689606366098,1.02001634262506,0.994474452413843,0.96005256933238,0.958758896307704,0.959595287065245,0.953428005030273,0.954598034021002,1.02020736135399,0.965720141136921,0.962489397381442,0.945223083190369,0.964270217706569,0.965187448328521,0.97307841247687,0.991036609060523,0.995069489874725,0.993421645118485,0.990603393032705,0.987463684976242,0.997578778677671,1.02295921965752,1.02167600026251,0.999263295576533,1.02837956990841,1.01926628588026,1.00205368327126,1.01980238188611,1.02109219364118,1.04990007588516,0.982000115053396,0.984100107996267,0.99720017120473,1.01230024595543,1.04940027314665,1.06360023845808,1.02750008712879,1.02650023118339,1.03000003034171,59.9999977881769,59.9999978052055,59.9999977944612,59.9999977884178,59.9999978354212,59.9999977966882,59.9999978045006,59.9999977968276,59.9999978366675,59.9999978005862
9.2,247.351608893278,699.116427566821,672.467820014799,653.0811728097,517.000717375414,646.129448636139,525.642820637329,535.98694228317,821.975942363536,950.428521884502,178.514879519869,156.180892729032,138.262385620401,44.648311107673,137.308239607541,221.894879599115,188.546404810763,13.848468789832,43.6263958784695,226.71752218339,1.0268960375098,1.02001631319601,0.994474420973326,0.960052535619554,0.958758860352902,0.959595250845827,0.953427968762913,0.954597997878343,1.02020733572619,0.965720107160273,0.962489362498225,0.945223049488056,0.964270183888132,0.965187414623909,0.973078379343746,0.991036575930076,0.995069457094132,0.993421612651656,0.990603359113606,0.987463648115113,0.997578748049254,1.02295919249109,1.02167597333948,0.999263262836012,1.02837954962091,1.01926625517358,1.00205365183796,1.01980234648347,1.02109215777823,1.0499000567349,0.982000079477528,0.984100078921712,0.997200142239301,1.01230020569267,1.04940025044316,1.06360021899166,1.02750007101462,1.02650019668224,1.03000002169263,59.9999979629117,59.9999980358442,59.9999980482533,59.9999981616097,59.9999982946559,59.9999981414133,59.9999981231136,59.9999979839321,59.9999981565686,59.9999974527177
